Dataset,Sample_Date_[dd/mm/yyyy],Time_[hh:mm:ss],Latitude_[degN],Longitude_[degE],Temperature_[degC],CTD_TMP_WOCE_FLAG,CTD_Pressure_[dbar],Depth_From_Pressure_[meters_below_surface],Sample_Depth_[meters_below_surface],combined_depth_[meters_below_surface],DELO18_[permillle],DELO18_WOCE_FLAG_Translated,DELO18_WOCE_FLAG_Original,O18_Standard,CTD_Salinity_[standard_salinity_units],CTD_SAL_WOCE_FLAG,Bottle_Salinity_[standard_salinity_units],BTL_SAL_WOCE_FLAG,Cruise_ID,Station_ID_Name,Site_Number_Name,Sample_ID,CASTNO,BTLNBR,Event,Rosette_Position,Platform,BIOPOLE,Freshwater,Freshwater_Source,LAND_BASED,u,v
PACIFICA_49NZ20040901,17/09/2004,11:08:00,75.498,-163.34,0.1412,1,35.1,34.73169258,34.9,34.73169258,-0.78,3,3,VSMOW (assumed),30.8314,1,,9,      49MR0405,A04082,,24,1,,,,,FALSE,FALSE,,FALSE,0.003405097,0.004789884
PACIFICA_49NZ20040901,17/09/2004,11:08:00,75.498,-163.34,-0.4752,1,50.6,50.06716682,50.3,50.06716682,-1.78,2,2,VSMOW (assumed),31.7161,1,,9,      49MR0405,A04082,,23,1,,,,,FALSE,FALSE,,FALSE,0.002893393,0.004223297
PACIFICA_49NZ20040901,17/09/2004,18:10:00,76.184,-165.602,-0.8837,1,5.2,5.145654588,5.2,5.145654588,-2.11,2,2,VSMOW (assumed),27.3806,1,,9,      49MR0405,A04083,,27,1,,,,,FALSE,FALSE,,FALSE,-0.004023656,0.030251672289178435
PACIFICA_49NZ20040901,17/09/2004,18:10:00,76.184,-165.602,-0.89,1,10.3,10.19222808,10.2,10.19222808,-3.07,2,2,VSMOW (assumed),27.3851,2,28.4519,2,      49MR0405,A04083,,26,1,,,,,FALSE,FALSE,,FALSE,-0.002299027,0.026172642487509692
PACIFICA_49NZ20040901,17/09/2004,18:10:00,76.184,-165.602,-0.3915,1,25.3,25.03436718,25.2,25.03436718,-1.84,2,2,VSMOW (assumed),30.3098,1,,9,      49MR0405,A04083,,25,1,,,,,FALSE,FALSE,,FALSE,-0.006233921,0.024653034
PACIFICA_49NZ20040901,17/09/2004,18:10:00,76.184,-165.602,-0.0598,1,35,34.63170854,34.8,34.63170854,-2.27,2,2,VSMOW (assumed),31.318,1,,9,      49MR0405,A04083,,24,1,,,,,FALSE,FALSE,,FALSE,-0.006959265,0.025947555
PACIFICA_49NZ20040901,17/09/2004,18:10:00,76.184,-165.602,-0.7899,1,50.3,49.76886504,50,49.76886504,-1.95,2,2,VSMOW (assumed),31.767,1,,9,      49MR0405,A04083,,23,1,,,,,FALSE,FALSE,,FALSE,-0.008163928,0.026704228
PACIFICA_49NZ20040901,18/09/2004,17:59:00,76.25,-168.513,-0.8026,1,5.5,5.442499945,5.5,5.442499945,-1.82,2,2,VSMOW (assumed),27.9564,1,,9,      49MR0405,A04090,,27,1,,,,,FALSE,FALSE,,FALSE,0.005843915,0.016707614573829674
PACIFICA_49NZ20040901,18/09/2004,17:59:00,76.25,-168.513,-0.7672,1,10.5,10.39010104,10.4,10.39010104,-2.73,2,2,VSMOW (assumed),28.0008,1,,9,      49MR0405,A04090,,26,1,,,,,FALSE,FALSE,,FALSE,0.005578312,0.011412294530740226
PACIFICA_49NZ20040901,18/09/2004,17:59:00,76.25,-168.513,-0.4753,1,25.4,25.13324019,25.3,25.13324019,-2.13,2,2,VSMOW (assumed),30.7153,1,,9,      49MR0405,A04090,,25,1,,,,,FALSE,FALSE,,FALSE,-0.003029046,0.004670536
PACIFICA_49NZ20040901,18/09/2004,17:59:00,76.25,-168.513,-0.3212,1,35.4,35.0273666,35.2,35.0273666,-1.98,2,2,VSMOW (assumed),31.4402,1,,9,      49MR0405,A04090,,24,1,,,,,FALSE,FALSE,,FALSE,-0.0077433,0.000503775
PACIFICA_49NZ20040901,18/09/2004,17:59:00,76.25,-168.513,-0.7924,1,50.2,49.66979279,49.9,49.66979279,-0.92,2,2,VSMOW (assumed),31.7948,1,,9,      49MR0405,A04090,,23,1,,,,,FALSE,FALSE,,FALSE,-0.013594147,-0.005334119
PACIFICA_49NZ20040901,19/09/2004,17:00:00,75.917,-161.662,-0.8017,1,5.4,5.343623498,5.4,5.343623498,-3.45,6,6,VSMOW (assumed),26.9108,1,,9,      49MR0405,A04098,,27,1,,,,,FALSE,FALSE,,FALSE,0.01013435,0.015255042926244553
PACIFICA_49NZ20040901,19/09/2004,17:00:00,75.917,-161.662,-0.787,1,10.3,10.19234579,10.2,10.19234579,-3.43,2,2,VSMOW (assumed),26.9117,1,,9,      49MR0405,A04098,,26,1,,,,,FALSE,FALSE,,FALSE,0.012765895278611215,0.008236893
PACIFICA_49NZ20040901,19/09/2004,17:00:00,75.917,-161.662,-0.4937,1,25.5,25.23254647,25.4,25.23254647,-3.11,2,2,VSMOW (assumed),29.3128,1,,9,      49MR0405,A04098,,25,1,,,,,FALSE,FALSE,,FALSE,0.007382399,0.002624534
PACIFICA_49NZ20040901,19/09/2004,17:00:00,75.917,-161.662,-0.5061,1,35.3,34.92892971,35.1,34.92892971,-2.43,2,2,VSMOW (assumed),30.1969,1,,9,      49MR0405,A04098,,24,1,,,,,FALSE,FALSE,,FALSE,0.00716114,0.000176899
PACIFICA_49NZ20040901,19/09/2004,17:00:00,75.917,-161.662,-0.1732,1,49.8,49.27477354,49.5,49.27477354,-1.98,6,6,VSMOW (assumed),31.5329,1,,9,      49MR0405,A04098,,23,1,,,,,FALSE,FALSE,,FALSE,0.00622892,-0.002808611
PACIFICA_49NZ20040901,19/09/2004,17:00:00,75.917,-161.662,-1.1154,1,75.3,74.50122451,74.9,74.50122451,-1.84,2,2,VSMOW (assumed),32.1153,1,,9,      49MR0405,A04098,,22,1,,,,,FALSE,FALSE,,FALSE,0.005810946,-0.004776274
PACIFICA_49NZ20040901,19/09/2004,17:00:00,75.917,-161.662,-1.4421,1,100.5,99.42783092,99.9,99.42783092,-1.85,2,2,VSMOW (assumed),32.479,1,,9,      49MR0405,A04098,,21,1,,,,,FALSE,FALSE,,FALSE,0.00500648,-0.00559532
PACIFICA_49NZ20040901,19/09/2004,17:00:00,75.917,-161.662,-1.5005,1,124.7,123.3624227,124,123.3624227,-1.67,2,2,VSMOW (assumed),32.7008,1,32.7314,2,      49MR0405,A04098,,20,1,,,,,FALSE,FALSE,,FALSE,0.00423235,-0.005928714
PACIFICA_49NZ20040901,19/09/2004,17:00:00,75.917,-161.662,-1.5316,1,150.3,148.6786088,149.5,148.6786088,-1.44,2,2,VSMOW (assumed),32.9772,1,33.0211,2,      49MR0405,A04098,,19,1,,,,,FALSE,FALSE,,FALSE,0.003037409,-0.006163376
PACIFICA_49NZ20040901,19/09/2004,17:00:00,75.917,-161.662,-1.4453,1,175,173.1018013,174,173.1018013,-1.25,2,2,VSMOW (assumed),33.3401,1,,9,      49MR0405,A04098,,18,1,,,,,FALSE,FALSE,,FALSE,0.001579384,-0.006100232
PACIFICA_49NZ20040901,19/09/2004,17:00:00,75.917,-161.662,-1.0805,1,200.1,197.9175238,199,197.9175238,-0.58,2,2,VSMOW (assumed),34.0323,1,,9,      49MR0405,A04098,,17,1,,,,,FALSE,FALSE,,FALSE,0.000324529,-0.006015311
PACIFICA_49NZ20040901,19/09/2004,17:00:00,75.917,-161.662,-0.6608,1,225.3,222.8290869,224.1,222.8290869,-0.18,2,2,VSMOW (assumed),34.338,1,,9,      49MR0405,A04098,,16,1,,,,,FALSE,FALSE,,FALSE,-0.00046672,-0.005953209
PACIFICA_49NZ20040901,19/09/2004,17:00:00,75.917,-161.662,-0.1208,1,250.2,247.441107,248.8,247.441107,0.01,6,6,VSMOW (assumed),34.5212,1,,9,      49MR0405,A04098,,15,1,,,,,FALSE,FALSE,,FALSE,-0.001208056,-0.005893972
PACIFICA_49NZ20040901,19/09/2004,17:00:00,75.917,-161.662,0.568,1,300.1,296.7550936,298.5,296.7550936,0.04,2,2,VSMOW (assumed),34.724,1,,9,      49MR0405,A04098,,14,1,,,,,FALSE,FALSE,,FALSE,-0.00160577,-0.005405501
PACIFICA_49NZ20040901,21/09/2004,10:22:00,74.501,-154,0.2568,1,5.3,5.245007655,5.3,5.245007655,-3.12,6,6,VSMOW (assumed),26.1236,1,,9,      49MR0405,A04110,,27,1,,,,,FALSE,FALSE,,FALSE,0.003798726,0.021327888231061784
PACIFICA_49NZ20040901,21/09/2004,10:22:00,74.501,-154,0.8856,1,10.7,10.5888389,10.6,10.5888389,-3.3,2,2,VSMOW (assumed),26.2478,1,,9,      49MR0405,A04110,,26,1,,,,,FALSE,FALSE,,FALSE,0.003519694,0.009839349
PACIFICA_49NZ20040901,21/09/2004,10:22:00,74.501,-154,-0.6976,1,25.2,24.93732231,25.1,24.93732231,-3.48,2,2,VSMOW (assumed),28.723,1,,9,      49MR0405,A04110,,25,1,,,,,FALSE,FALSE,,FALSE,-0.001611306,0.005617617
PACIFICA_49NZ20040901,21/09/2004,10:22:00,74.501,-154,-0.9142,1,35.6,35.22802653,35.4,35.22802653,-3.06,2,2,VSMOW (assumed),29.1985,1,,9,      49MR0405,A04110,,24,1,,,,,FALSE,FALSE,,FALSE,-0.001899432,0.003593233
PACIFICA_49NZ20040901,21/09/2004,10:22:00,74.501,-154,0.379,1,50.3,49.77265556,50,49.77265556,-2.03,2,2,VSMOW (assumed),30.9304,1,,9,      49MR0405,A04110,,23,1,,,,,FALSE,FALSE,,FALSE,-0.002104799,0.001209619
PACIFICA_49NZ20040901,21/09/2004,18:42:00,74.007,-151.981,0.5044,1,5.3,5.245132767,5.3,5.245132767,-3.15,2,2,VSMOW (assumed),26.189,1,,9,      49MR0405,A04112,,27,1,,,,,FALSE,FALSE,,FALSE,0.008229895,0.010472297992287887
PACIFICA_49NZ20040901,21/09/2004,18:42:00,74.007,-151.981,0.5044,1,10.2,10.09428637,10.1,10.09428637,-3.04,2,2,VSMOW (assumed),26.1913,1,,9,      49MR0405,A04112,,26,1,,,,,FALSE,FALSE,,FALSE,0.008749269,-0.002263351
PACIFICA_49NZ20040901,21/09/2004,18:42:00,74.007,-151.981,1.3954,1,24.9,24.64105513,24.8,24.64105513,-2.01,2,2,VSMOW (assumed),29.5076,1,,9,      49MR0405,A04112,,25,1,,,,,FALSE,FALSE,,FALSE,0.002504015,-0.005103272
PACIFICA_49NZ20040901,21/09/2004,18:42:00,74.007,-151.981,0.2034,1,35,34.63517232,34.8,34.63517232,-1.97,2,2,VSMOW (assumed),31.1706,1,,9,      49MR0405,A04112,,24,1,,,,,FALSE,FALSE,,FALSE,0.001558928,-0.003495414
PACIFICA_49NZ20040901,21/09/2004,18:42:00,74.007,-151.981,-0.5975,1,50.3,49.7738428,50,49.7738428,-1.74,2,2,VSMOW (assumed),31.9046,1,,9,      49MR0405,A04112,,23,1,,,,,FALSE,FALSE,,FALSE,-0.000410729,-0.001579983
PACIFICA_49NZ20040901,21/09/2004,18:42:00,74.007,-151.981,-1.1969,1,74.9,74.11209548,74.5,74.11209548,-1.69,2,2,VSMOW (assumed),32.3079,1,,9,      49MR0405,A04112,,22,1,,,,,FALSE,FALSE,,FALSE,-0.000738102,-0.00058501
PACIFICA_49NZ20040901,21/09/2004,18:42:00,74.007,-151.981,-1.3566,1,100.2,99.13987336,99.6,99.13987336,-1.4,2,2,VSMOW (assumed),32.6034,1,,9,      49MR0405,A04112,,21,1,,,,,FALSE,FALSE,,FALSE,-0.000684619,-0.00014707
PACIFICA_49NZ20040901,21/09/2004,18:42:00,74.007,-151.981,-1.4964,1,124.9,123.5711485,124.2,123.5711485,-1.56,2,2,VSMOW (assumed),32.8168,1,,9,      49MR0405,A04112,,20,1,,,,,FALSE,FALSE,,FALSE,-0.000535151,0.000291417
PACIFICA_49NZ20040901,21/09/2004,18:42:00,74.007,-151.981,-1.5233,1,150.4,148.7906559,149.6,148.7906559,-1.56,2,2,VSMOW (assumed),33.0647,1,,9,      49MR0405,A04112,,19,1,,,,,FALSE,FALSE,,FALSE,-0.000405045,0.000565567
PACIFICA_49NZ20040901,21/09/2004,18:42:00,74.007,-151.981,-1.4835,1,175.2,173.3148792,174.2,173.3148792,-1.29,2,2,VSMOW (assumed),33.3219,1,,9,      49MR0405,A04112,,18,1,,,,,FALSE,FALSE,,FALSE,-0.00028935,0.00080398
PACIFICA_49NZ20040901,21/09/2004,18:42:00,74.007,-151.981,-1.3473,1,200,197.8361626,198.9,197.8361626,-0.9,2,2,VSMOW (assumed),33.7449,1,,9,      49MR0405,A04112,,17,1,,,,,FALSE,FALSE,,FALSE,0.000119445,0.00067115
PACIFICA_49NZ20040901,21/09/2004,18:42:00,74.007,-151.981,-0.8956,1,225,222.552225,223.8,222.552225,-0.36,2,2,VSMOW (assumed),34.1732,1,,9,      49MR0405,A04112,,16,1,,,,,FALSE,FALSE,,FALSE,0.00073145,0.000131373
PACIFICA_49NZ20040901,21/09/2004,18:42:00,74.007,-151.981,-0.4967,1,250.3,247.5618433,248.9,247.5618433,0.41,2,2,VSMOW (assumed),34.4072,1,,9,      49MR0405,A04112,,15,1,,,,,FALSE,FALSE,,FALSE,0.001368018,-0.000451549
PACIFICA_49NZ20040901,21/09/2004,18:42:00,74.007,-151.981,0.0503,1,1000.9,988.1683996,995.4,988.1683996,0.31,2,2,VSMOW (assumed),34.8825,1,34.8776,6,      49MR0405,A04112,,7,1,,,,,FALSE,FALSE,,FALSE,0.002601641,-0.001443422
PACIFICA_49NZ20040901,21/09/2004,18:42:00,74.007,-151.981,-0.2519,1,3894.8,3819.496769,3873.4,3819.496769,0.35,2,2,VSMOW (assumed),34.9657,1,34.9575,6,      49MR0405,A04112,,1,1,,,,,FALSE,FALSE,,FALSE,,
PACIFICA_49NZ20040901,22/09/2004,13:42:00,73.501,-153.998,0.062,1,5.5,5.443196418,5.5,5.443196418,-3.23,2,2,VSMOW (assumed),25.8239,1,,9,      49MR0405,A04116,,27,1,,,,,FALSE,FALSE,,FALSE,0.012708453571282379,0.034754515
PACIFICA_49NZ20040901,22/09/2004,13:42:00,73.501,-153.998,0.4683,1,10.8,10.68832089,10.7,10.68832089,-3.15,2,2,VSMOW (assumed),26.05,1,,9,      49MR0405,A04116,,26,1,,,,,FALSE,FALSE,,FALSE,0.015722305181531154,0.01897499
PACIFICA_49NZ20040901,22/09/2004,13:42:00,73.501,-153.998,-0.3564,1,25.4,25.13645646,25.3,25.13645646,-2.62,2,2,VSMOW (assumed),28.6237,1,,9,      49MR0405,A04116,,25,1,,,,,FALSE,FALSE,,FALSE,0.010628671250775063,0.010628883468581407
PACIFICA_49NZ20040901,22/09/2004,13:42:00,73.501,-153.998,-0.5026,1,35.3,34.93289746,35.1,34.93289746,-2.86,2,2,VSMOW (assumed),29.5159,1,,9,      49MR0405,A04116,,24,1,,,,,FALSE,FALSE,,FALSE,0.009987833,0.008553448
PACIFICA_49NZ20040901,22/09/2004,13:42:00,73.501,-153.998,0.4837,1,50.5,49.97298201,50.2,49.97298201,-2.14,2,2,VSMOW (assumed),30.7762,1,,9,      49MR0405,A04116,,23,1,,,,,FALSE,FALSE,,FALSE,0.010090638,0.005812881
PACIFICA_49NZ20040901,22/09/2004,13:42:00,73.501,-153.998,-0.6797,1,74.7,73.91609228,74.3,73.91609228,-1.76,2,2,VSMOW (assumed),31.8698,1,,9,      49MR0405,A04116,,22,1,,,,,FALSE,FALSE,,FALSE,0.010130640871298282,0.003630984
PACIFICA_49NZ20040901,22/09/2004,13:42:00,73.501,-153.998,-1.1939,1,100.1,99.04344374,99.5,99.04344374,-1.7,2,2,VSMOW (assumed),32.2494,1,,9,      49MR0405,A04116,,21,1,,,,,FALSE,FALSE,,FALSE,0.009059218,0.003138077
PACIFICA_49NZ20040901,22/09/2004,13:42:00,73.501,-153.998,-1.3123,1,124.7,123.3764359,124,123.3764359,-1.37,2,2,VSMOW (assumed),32.5292,1,,9,      49MR0405,A04116,,20,1,,,,,FALSE,FALSE,,FALSE,0.00782303,0.002188779
PACIFICA_49NZ20040901,22/09/2004,13:42:00,73.501,-153.998,-1.4989,1,150.5,148.8932905,149.7,148.8932905,-1.58,2,2,VSMOW (assumed),32.7641,1,,9,      49MR0405,A04116,,19,1,,,,,FALSE,FALSE,,FALSE,0.006932815,0.001508085
PACIFICA_49NZ20040901,22/09/2004,13:42:00,73.501,-153.998,-1.5163,1,175.2,173.3192337,174.2,173.3192337,-1.46,2,2,VSMOW (assumed),33.0181,1,,9,      49MR0405,A04116,,18,1,,,,,FALSE,FALSE,,FALSE,0.006003643,0.001250651
PACIFICA_49NZ20040901,22/09/2004,13:42:00,73.501,-153.998,-1.4472,1,200.3,198.137751,199.2,198.137751,-1.15,2,2,VSMOW (assumed),33.3136,1,,9,      49MR0405,A04116,,17,1,,,,,FALSE,FALSE,,FALSE,0.004955423,0.000751247
PACIFICA_49NZ20040901,22/09/2004,13:42:00,73.501,-153.998,-1.3827,1,224.9,222.4589557,223.7,222.4589557,-0.94,2,2,VSMOW (assumed),33.7375,1,,9,      49MR0405,A04116,,16,1,,,,,FALSE,FALSE,,FALSE,0.004043626,0.000312726
PACIFICA_49NZ20040901,22/09/2004,13:42:00,73.501,-153.998,-0.873,1,250.3,247.5680631,248.9,247.5680631,-0.36,2,2,VSMOW (assumed),34.1932,1,,9,      49MR0405,A04116,,15,1,,,,,FALSE,FALSE,,FALSE,0.003112777,-0.000134087
PACIFICA_49NZ20040901,22/09/2004,13:42:00,73.501,-153.998,0.0189,1,1000,987.306769,994.5,987.306769,0.34,2,2,VSMOW (assumed),34.8853,1,34.8808,2,      49MR0405,A04116,,7,1,,,,,FALSE,FALSE,,FALSE,0.00178167,-0.000731681
PACIFICA_49NZ20040901,22/09/2004,13:42:00,73.501,-153.998,-0.2502,1,3910.1,3834.464546,3888.6,3834.464546,0.35,2,2,VSMOW (assumed),34.9657,1,34.9576,6,      49MR0405,A04116,,1,1,,,,,FALSE,FALSE,,FALSE,,
PACIFICA_49NZ20040901,23/09/2004,17:21:00,75.007,-162.002,1.0208,1,5.4,5.343841938,5.4,5.343841938,-3.11,2,2,VSMOW (assumed),26.541,4,26.5427,2,      49MR0405,A04124,,27,1,,,,,FALSE,FALSE,,FALSE,-0.003591892,0.010707133049968379
PACIFICA_49NZ20040901,23/09/2004,17:21:00,75.007,-162.002,1.0283,1,10.4,10.2917188,10.3,10.2917188,-3.15,2,2,VSMOW (assumed),26.5625,4,26.5629,3,      49MR0405,A04124,,26,1,,,,,FALSE,FALSE,,FALSE,0.00104343,0.002729913
PACIFICA_49NZ20040901,23/09/2004,17:21:00,75.007,-162.002,0.9155,1,25.4,25.13462883,25.3,25.13462883,-2.73,2,2,VSMOW (assumed),29.815,1,,9,      49MR0405,A04124,,25,1,,,,,FALSE,FALSE,,FALSE,-0.001237623,-0.004805299
PACIFICA_49NZ20040901,23/09/2004,17:21:00,75.007,-162.002,0.7151,1,35.6,35.22719047,35.4,35.22719047,-2,2,2,VSMOW (assumed),30.8294,1,,9,      49MR0405,A04124,,24,1,,,,,FALSE,FALSE,,FALSE,0.0011732,-0.004682995
PACIFICA_49NZ20040901,23/09/2004,17:21:00,75.007,-162.002,-0.0989,1,50.4,49.87041146,50.1,49.87041146,-1.91,2,2,VSMOW (assumed),31.6701,1,,9,      49MR0405,A04124,,23,1,,,,,FALSE,FALSE,,FALSE,0.003454186,-0.004465923
PACIFICA_49NZ20040901,24/09/2004,13:35:00,74.46,-167.084,1.3348,1,4.9,4.849172206,4.9,4.849172206,-2.87,2,2,VSMOW (assumed),26.6827,1,,9,      49MR0405,A04132,,27,1,,,,,FALSE,FALSE,,FALSE,-0.041413063,0.030765664089838166
PACIFICA_49NZ20040901,24/09/2004,13:35:00,74.46,-167.084,2.09,1,10.5,10.39094203,10.4,10.39094203,-1.54,3,3,VSMOW (assumed),27.0734,1,,9,      49MR0405,A04132,,26,1,,,,,FALSE,FALSE,,FALSE,-0.034241371,0.024963639303112153
PACIFICA_49NZ20040901,24/09/2004,13:35:00,74.46,-167.084,0.962,1,25.4,25.13527448,25.3,25.13527448,-2.22,6,6,VSMOW (assumed),30.5489,1,,9,      49MR0405,A04132,,25,1,,,,,FALSE,FALSE,,FALSE,-0.033772426,0.018329221722905874
PACIFICA_49NZ20040901,24/09/2004,13:35:00,74.46,-167.084,-0.0973,1,35.1,34.7333609,34.9,34.7333609,-1.96,2,2,VSMOW (assumed),31.5078,1,,9,      49MR0405,A04132,,24,1,,,,,FALSE,FALSE,,FALSE,-0.030941511,0.019826199977051456
PACIFICA_49NZ20040901,24/09/2004,13:35:00,74.46,-167.084,-1.0853,1,50.5,49.97063216,50.2,49.97063216,-1.64,2,2,VSMOW (assumed),32.1482,1,,9,      49MR0405,A04132,,23,1,,,,,FALSE,FALSE,,FALSE,-0.027471623,0.021093912469343827
PACIFICA_49NZ20040901,26/09/2004,01:23:00,73.067,-159.669,1.886,1,5.6,5.542284772,5.6,5.542284772,-2.28,6,6,VSMOW (assumed),26.9278,1,,9,      49MR0405,A04146,,27,1,,,,,FALSE,FALSE,,FALSE,-0.143557061,0.12945902631907236
PACIFICA_49NZ20040901,26/09/2004,01:23:00,73.067,-159.669,2.8978,1,10.3,10.19372889,10.2,10.19372889,-2.12,2,2,VSMOW (assumed),29.0608,1,,9,      49MR0405,A04146,,26,1,,,,,FALSE,FALSE,,FALSE,-0.13071712,0.11637274890476824
PACIFICA_49NZ20040901,26/09/2004,01:23:00,73.067,-159.669,-0.19,1,25.5,25.23597051,25.4,25.23597051,-1.82,2,2,VSMOW (assumed),31.51,1,,9,      49MR0405,A04146,,25,1,,,,,FALSE,FALSE,,FALSE,-0.123572893,0.099399181
PACIFICA_49NZ20040901,26/09/2004,01:23:00,73.067,-159.669,-0.9579,1,35.1,34.73576192,34.9,34.73576192,-1.53,2,2,VSMOW (assumed),32.0772,1,,9,      49MR0405,A04146,,24,1,,,,,FALSE,FALSE,,FALSE,-0.115832035,0.091582846
PACIFICA_49NZ20040901,26/09/2004,01:23:00,73.067,-159.669,-1.2865,1,50.1,49.57830025,49.8,49.57830025,-1.37,2,2,VSMOW (assumed),32.4867,1,,9,      49MR0405,A04146,,23,1,,,,,FALSE,FALSE,,FALSE,-0.105863815,0.082532267
PACIFICA_49NZ20040901,26/09/2004,14:28:00,72,-155.669,3.0663,1,5.2,5.146702913,5.2,5.146702913,-2.28,2,2,VSMOW (assumed),27.7559,1,,9,      49MR0405,A04154,,27,1,,,,,FALSE,FALSE,,FALSE,-0.065902819,0.10625760838072741
PACIFICA_49NZ20040901,26/09/2004,14:28:00,72,-155.669,3.1374,1,10.7,10.59018959,10.6,10.59018959,-2.54,2,2,VSMOW (assumed),27.871,1,,9,      49MR0405,A04154,,26,1,,,,,FALSE,FALSE,,FALSE,-0.049970306,0.085200196
PACIFICA_49NZ20040901,26/09/2004,14:28:00,72,-155.669,0.6034,1,25.1,24.84153903,25,24.84153903,-2.66,6,6,VSMOW (assumed),30.0741,1,,9,      49MR0405,A04154,,25,1,,,,,FALSE,FALSE,,FALSE,-0.046389802,0.071521176
PACIFICA_49NZ20040901,26/09/2004,14:28:00,72,-155.669,-0.3513,1,50.5,49.97690861,50.2,49.97690861,-1.7,2,2,VSMOW (assumed),31.9512,1,,9,      49MR0405,A04154,,23,1,,,,,FALSE,FALSE,,FALSE,-0.039202306,0.058377941149341875
PACIFICA_49NZ20040901,26/09/2004,14:28:00,72,-155.669,-1.1744,1,75.7,74.9113022,75.3,74.9113022,-1.59,2,2,VSMOW (assumed),32.4285,1,,9,      49MR0405,A04154,,22,1,,,,,FALSE,FALSE,,FALSE,-0.030502626,0.052575389
PACIFICA_49NZ20040901,26/09/2004,14:28:00,72,-155.669,-1.476,1,100.5,99.44693866,99.9,99.44693866,-1.61,2,2,VSMOW (assumed),32.704,1,,9,      49MR0405,A04154,,21,1,,,,,FALSE,FALSE,,FALSE,,
PACIFICA_49NZ20040901,26/09/2004,14:28:00,72,-155.669,-1.5236,1,125.4,124.0785442,124.7,124.0785442,-1.53,2,2,VSMOW (assumed),32.9478,1,,9,      49MR0405,A04154,,20,1,,,,,FALSE,FALSE,,FALSE,,
PACIFICA_49NZ20040901,26/09/2004,14:28:00,72,-155.669,-1.3869,1,150.3,148.7071812,149.5,148.7071812,-1.14,2,2,VSMOW (assumed),33.3411,1,,9,      49MR0405,A04154,,19,1,,,,,FALSE,FALSE,,FALSE,,
PACIFICA_49NZ20040901,26/09/2004,14:28:00,72,-155.669,-0.5101,1,175.5,173.6295287,174.5,173.6295287,0.14,2,2,VSMOW (assumed),34.3563,1,,9,      49MR0405,A04154,,18,1,,,,,FALSE,FALSE,,FALSE,,
PACIFICA_49NZ20040901,26/09/2004,14:28:00,72,-155.669,0.3114,1,185.2,183.2218452,184.2,183.2218452,-0.07,2,2,VSMOW (assumed),34.6531,1,,9,      49MR0405,A04154,,1,1,,,,,FALSE,FALSE,,FALSE,,
PACIFICA_49NZ20040901,26/09/2004,21:09:00,71.86,-153.832,3.2521,1,5.5,5.443665659,5.5,5.443665659,-2,2,2,VSMOW (assumed),27.723,1,,9,      49MR0405,A04160,,27,1,,,,,FALSE,FALSE,,FALSE,-0.024809441,0.072363195
PACIFICA_49NZ20040901,26/09/2004,21:09:00,71.86,-153.832,3.625,1,10.5,10.39232647,10.4,10.39232647,-1.97,2,2,VSMOW (assumed),28.0367,1,,9,      49MR0405,A04160,,26,1,,,,,FALSE,FALSE,,FALSE,-0.013271497,0.050359137
PACIFICA_49NZ20040901,26/09/2004,21:09:00,71.86,-153.832,2.9427,1,25.2,24.94069358,25.1,24.94069358,-1.57,2,2,VSMOW (assumed),30.6461,1,,9,      49MR0405,A04160,,25,1,,,,,FALSE,FALSE,,FALSE,-0.017976632,0.034053685
PACIFICA_49NZ20040901,26/09/2004,21:09:00,71.86,-153.832,0.5088,1,35.3,34.93590891,35.1,34.93590891,-1.47,2,2,VSMOW (assumed),31.5343,1,,9,      49MR0405,A04160,,24,1,,,,,FALSE,FALSE,,FALSE,-0.020450406,0.03341574
PACIFICA_49NZ20040901,26/09/2004,21:09:00,71.86,-153.832,-0.7605,1,50.3,49.77938429,50,49.77938429,-1.6,2,2,VSMOW (assumed),32.1499,1,,9,      49MR0405,A04160,,23,1,,,,,FALSE,FALSE,,FALSE,,
PACIFICA_49NZ20040901,27/09/2004,11:54:00,72.701,-157.305,2.6959,1,5.2,5.146510227,5.2,5.146510227,-1.71,2,2,VSMOW (assumed),29.4514,1,,9,      49MR0405,A04166,,27,1,,,,,FALSE,FALSE,,FALSE,-0.10772684,0.11656458341202652
PACIFICA_49NZ20040901,27/09/2004,11:54:00,72.701,-157.305,3.5237,1,10.8,10.68876054,10.7,10.68876054,-2.36,2,2,VSMOW (assumed),29.2667,1,29.5088,2,      49MR0405,A04166,,26,1,,,,,FALSE,FALSE,,FALSE,-0.094515801,0.10005370365698849
PACIFICA_49NZ20040901,27/09/2004,11:54:00,72.701,-157.305,0.8853,1,25.2,24.93956951,25.1,24.93956951,-2.32,2,2,VSMOW (assumed),30.5695,1,,9,      49MR0405,A04166,,25,1,,,,,FALSE,FALSE,,FALSE,-0.091653869,0.086049573
PACIFICA_49NZ20040901,27/09/2004,11:54:00,72.701,-157.305,3.1566,1,35.1,34.73642297,34.9,34.73642297,-1.51,2,2,VSMOW (assumed),31.3585,1,,9,      49MR0405,A04166,,24,1,,,,,FALSE,FALSE,,FALSE,-0.086759875,0.079962801
PACIFICA_49NZ20040901,27/09/2004,11:54:00,72.701,-157.305,0.785,1,50.4,49.87608917,50.1,49.87608917,-1.39,2,2,VSMOW (assumed),31.7637,1,,9,      49MR0405,A04166,,23,1,,,,,FALSE,FALSE,,FALSE,-0.081309627,0.073551719
