//<Encoding>UTF-8</Encoding>
//<Version>ODV Data Blob v1 - Data Window</Version>
//<Creator>rschlitz@awi-009603</Creator>
//<CreateTime>2025-11-13T13:38:38</CreateTime>
//<Software>Web Ocean Data View 5.8.3 - web_server: 45 - 64 bit (Linux)</Software>
//<Source>GLODAPv2.2023.odv</Source>
//<SourceLastModified>2024-04-22T21:05:16</SourceLastModified>
//<View>FullScreenMap</View>
//<WindowId>1</WindowId>
//<DataField>Ocean</DataField>
//<DataType>Profiles</DataType>
//<Description>Hydrographic and carbon data for the global ocean (GLODAP version v2.2023)</Description>
//
//<DataVariable>label="SALNTY [PSS-78]" value_type="FLOAT" qf_schema="WOCEBOTTLE" significant_digits="3" is_primary_variable="F" comment="" key_variable="Practical Salinity [psu]"</DataVariable>
//<DataVariable>label="O18/O16 [/MILLE]" value_type="FLOAT" qf_schema="WOCEBOTTLE" significant_digits="3" is_primary_variable="F" comment="" key_variable=""</DataVariable>
//<DataVariable>label="TEMPERATURE [DEG C]" value_type="FLOAT" qf_schema="ODV" significant_digits="3" is_primary_variable="F" comment="" key_variable="Temperature [degC]"</DataVariable>
//
SALNTY [PSS-78],O18/O16 [/MILLE],TEMPERATURE [DEG C],Station,Sample ID:INTEGER,Longitude [degrees East],Latitude [degrees North],yyyy-mm-ddThh:mm:ss.sss
28.924000,-3.382000,-1.519800,9372,1,227.15781,76.29530,2013-08-25T15:33:00
27.641399,-3.538000,-1.420800,9373,1,220.30020,75.98700,2013-08-26T11:46:59
27.654699,-3.523000,-1.470200,9373,2,220.30020,75.98700,2013-08-26T11:46:59
28.988001,-3.480000,-1.190900,9373,3,220.30020,75.98700,2013-08-26T11:46:59
31.087500,-2.412000,-0.155500,9373,4,220.30020,75.98700,2013-08-26T11:46:59
31.912701,-1.864000,-0.838500,9373,5,220.30020,75.98700,2013-08-26T11:46:59
32.352001,-1.633000,-1.254000,9373,6,220.30020,75.98700,2013-08-26T11:46:59
32.659500,-1.595000,-1.359900,9373,7,220.30020,75.98700,2013-08-26T11:46:59
32.953400,-1.496000,-1.478900,9373,8,220.30020,75.98700,2013-08-26T11:46:59
33.136799,-1.396000,-1.510300,9373,9,220.30020,75.98700,2013-08-26T11:46:59
33.734100,-1.003000,-1.270800,9373,10,220.30020,75.98700,2013-08-26T11:46:59
34.138401,-0.463000,-0.882200,9373,11,220.30020,75.98700,2013-08-26T11:46:59
34.425900,-0.123000,-0.306000,9373,12,220.30020,75.98700,2013-08-26T11:46:59
34.727402,0.141000,0.494200,9373,13,220.30020,75.98700,2013-08-26T11:46:59
27.201500,-3.624000,-1.356400,9374,1,217.14970,75.52200,2013-08-26T21:44:00
27.985901,-3.529000,-1.456800,9375,1,219.96580,75.00520,2013-08-27T10:33:59
29.464800,-3.323000,-1.195200,9375,2,219.96580,75.00520,2013-08-27T10:33:59
30.648199,-2.609000,0.097700,9375,3,219.96580,75.00520,2013-08-27T10:33:59
31.048100,-2.402000,-0.069700,9375,4,219.96580,75.00520,2013-08-27T10:33:59
31.955799,-1.868000,-0.800600,9375,5,219.96580,75.00520,2013-08-27T10:33:59
32.334599,-1.600000,-1.244600,9375,6,219.96580,75.00520,2013-08-27T10:33:59
32.636700,-1.577000,-1.364700,9375,7,219.96580,75.00520,2013-08-27T10:33:59
32.960098,-1.434000,-1.509000,9375,8,219.96580,75.00520,2013-08-27T10:33:59
33.132999,-1.451000,-1.522900,9375,9,219.96580,75.00520,2013-08-27T10:33:59
33.667198,-1.027000,-1.263100,9375,10,219.96580,75.00520,2013-08-27T10:33:59
34.144501,-0.432000,-0.790000,9375,11,219.96580,75.00520,2013-08-27T10:33:59
34.415199,-0.112000,-0.263200,9375,12,219.96580,75.00520,2013-08-27T10:33:59
34.709599,0.137000,0.463100,9375,13,219.96580,75.00520,2013-08-27T10:33:59
26.468500,-3.708000,-1.424700,9401,1,209.93719,75.00680,2014-09-30T10:43:00
26.523001,-3.690000,-1.402200,9401,2,209.93719,75.00680,2014-09-30T10:43:00
29.035999,-3.437000,-0.630600,9401,3,209.93719,75.00680,2014-09-30T10:43:00
31.205299,-2.346000,-0.127600,9401,4,209.93719,75.00680,2014-09-30T10:43:00
31.923000,-1.836000,-0.780400,9401,5,209.93719,75.00680,2014-09-30T10:43:00
32.327900,-1.665000,-1.189800,9401,6,209.93719,75.00680,2014-09-30T10:43:00
32.645302,-1.589000,-1.345600,9401,7,209.93719,75.00680,2014-09-30T10:43:00
32.966499,-1.498000,-1.471600,9401,8,209.93719,75.00680,2014-09-30T10:43:00
33.164902,-1.404000,-1.487600,9401,9,209.93719,75.00680,2014-09-30T10:43:00
33.751999,-0.961000,-1.208500,9401,10,209.93719,75.00680,2014-09-30T10:43:00
34.132702,-0.442000,-0.794300,9401,11,209.93719,75.00680,2014-09-30T10:43:00
34.422901,-0.149000,-0.234100,9401,12,209.93719,75.00680,2014-09-30T10:43:00
34.710800,0.118000,0.461100,9401,13,209.93719,75.00680,2014-09-30T10:43:00
34.788200,0.170000,0.676500,9401,14,209.93719,75.00680,2014-09-30T10:43:00
34.862701,0.197000,0.260300,9401,18,209.93719,75.00680,2014-09-30T10:43:00
34.874298,0.188000,0.017000,9401,19,209.93719,75.00680,2014-09-30T10:43:00
34.910400,0.221000,-0.298700,9401,20,209.93719,75.00680,2014-09-30T10:43:00
34.937302,0.248000,-0.402400,9401,21,209.93719,75.00680,2014-09-30T10:43:00
34.951801,0.261000,-0.375900,9401,22,209.93719,75.00680,2014-09-30T10:43:00
34.955502,0.278000,-0.325800,9401,23,209.93719,75.00680,2014-09-30T10:43:00
34.953999,0.252000,-0.266800,9401,24,209.93719,75.00680,2014-09-30T10:43:00
34.167702,-0.406000,-0.756300,9402,13,210.01469,75.99580,2014-10-01T06:45:59
34.437599,-0.088000,-0.237700,9402,14,210.01469,75.99580,2014-10-01T06:45:59
34.705898,0.103000,0.451200,9402,15,210.01469,75.99580,2014-10-01T06:45:59
26.665701,-3.607000,-1.429700,9404,1,206.70120,75.29870,2014-10-02T04:33:59
26.944300,-3.613000,-1.285200,9404,3,206.70120,75.29870,2014-10-02T04:33:59
29.487400,-3.239000,-0.962100,9404,4,206.70120,75.29870,2014-10-02T04:33:59
31.294901,-2.225000,-0.123100,9404,6,206.70120,75.29870,2014-10-02T04:33:59
31.884899,-1.905000,-0.801400,9404,7,206.70120,75.29870,2014-10-02T04:33:59
32.356998,-1.627000,-1.236700,9404,8,206.70120,75.29870,2014-10-02T04:33:59
32.625301,-1.557000,-1.356100,9404,9,206.70120,75.29870,2014-10-02T04:33:59
32.962101,-1.441000,-1.497900,9404,10,206.70120,75.29870,2014-10-02T04:33:59
33.195000,-1.361000,-1.468000,9404,11,206.70120,75.29870,2014-10-02T04:33:59
33.721401,-1.005000,-1.191400,9404,12,206.70120,75.29870,2014-10-02T04:33:59
34.154202,-0.425000,-0.793400,9404,13,206.70120,75.29870,2014-10-02T04:33:59
34.437000,-0.160000,-0.217100,9404,14,206.70120,75.29870,2014-10-02T04:33:59
34.711899,0.132000,0.477700,9404,15,206.70120,75.29870,2014-10-02T04:33:59
27.194000,-3.669000,-1.435000,9409,1,206.72920,78.29920,2014-10-06T01:35:59
27.230101,-3.654000,-1.469800,9409,2,206.72920,78.29920,2014-10-06T01:35:59
30.704000,-2.469000,0.081100,9409,3,206.72920,78.29920,2014-10-06T01:35:59
30.938999,-2.343000,0.044200,9409,4,206.72920,78.29920,2014-10-06T01:35:59
31.875401,-1.873000,-0.715800,9409,6,206.72920,78.29920,2014-10-06T01:35:59
32.399101,-1.662000,-1.203400,9409,7,206.72920,78.29920,2014-10-06T01:35:59
32.658001,-1.611000,-1.365200,9409,8,206.72920,78.29920,2014-10-06T01:35:59
32.977001,-1.481000,-1.458600,9409,9,206.72920,78.29920,2014-10-06T01:35:59
33.171902,-1.450000,-1.445100,9409,11,206.72920,78.29920,2014-10-06T01:35:59
33.770302,-0.918000,-1.238100,9409,12,206.72920,78.29920,2014-10-06T01:35:59
34.154099,-0.463000,-0.804100,9409,13,206.72920,78.29920,2014-10-06T01:35:59
34.407600,-0.166000,-0.333300,9409,14,206.72920,78.29920,2014-10-06T01:35:59
27.493099,-3.846000,-1.496100,9410,1,210.05180,79.00480,2014-10-07T04:55:00
27.585100,-3.817000,-1.493700,9410,2,210.05180,79.00480,2014-10-07T04:55:00
29.028200,-3.410000,-0.636700,9410,4,210.05180,79.00480,2014-10-07T04:55:00
30.903400,-2.410000,-0.009000,9410,5,210.05180,79.00480,2014-10-07T04:55:00
31.841801,-1.820000,-0.818700,9410,6,210.05180,79.00480,2014-10-07T04:55:00
32.345100,-1.629000,-1.209700,9410,7,210.05180,79.00480,2014-10-07T04:55:00
32.678398,-1.586000,-1.338300,9410,8,210.05180,79.00480,2014-10-07T04:55:00
32.925999,-1.464000,-1.401100,9410,9,210.05180,79.00480,2014-10-07T04:55:00
33.149601,-1.372000,-1.400200,9410,10,210.05180,79.00480,2014-10-07T04:55:00
33.804199,-0.856000,-1.118700,9410,12,210.05180,79.00480,2014-10-07T04:55:00
34.192699,-0.394000,-0.748400,9410,13,210.05180,79.00480,2014-10-07T04:55:00
34.426998,-0.103000,-0.289200,9410,14,210.05180,79.00480,2014-10-07T04:55:00
26.879999,-3.638000,-1.459300,9411,1,209.97321,77.02530,2014-10-08T06:11:00
27.068899,-3.672000,-1.458500,9411,2,209.97321,77.02530,2014-10-08T06:11:00
30.427500,-2.696000,0.233000,9411,3,209.97321,77.02530,2014-10-08T06:11:00
31.179899,-2.275000,-0.075800,9411,4,209.97321,77.02530,2014-10-08T06:11:00
31.816200,-1.880000,-0.666000,9411,5,209.97321,77.02530,2014-10-08T06:11:00
32.341202,-1.647000,-1.190200,9411,6,209.97321,77.02530,2014-10-08T06:11:00
32.673302,-1.556000,-1.336800,9411,7,209.97321,77.02530,2014-10-08T06:11:00
32.925201,-1.490000,-1.437300,9411,8,209.97321,77.02530,2014-10-08T06:11:00
33.141399,-1.385000,-1.487400,9411,9,209.97321,77.02530,2014-10-08T06:11:00
33.616402,-1.111000,-1.271200,9411,10,209.97321,77.02530,2014-10-08T06:11:00
34.446499,-0.049000,-0.305600,9411,11,209.97321,77.02530,2014-10-08T06:11:00
34.721901,0.137000,0.502800,9411,12,209.97321,77.02530,2014-10-08T06:11:00
27.263100,-3.777000,-1.481100,9412,1,209.96930,77.98170,2014-10-08T15:22:00
27.275299,-3.793000,-1.472500,9412,2,209.96930,77.98170,2014-10-08T15:22:00
30.483299,-2.675000,0.071900,9412,3,209.96930,77.98170,2014-10-08T15:22:00
31.076599,-2.303000,-0.037500,9412,4,209.96930,77.98170,2014-10-08T15:22:00
31.892500,-1.837000,-0.775800,9412,5,209.96930,77.98170,2014-10-08T15:22:00
32.357498,-1.633000,-1.200100,9412,6,209.96930,77.98170,2014-10-08T15:22:00
32.658798,-1.607000,-1.352700,9412,7,209.96930,77.98170,2014-10-08T15:22:00
33.026501,-1.497000,-1.424700,9412,8,209.96930,77.98170,2014-10-08T15:22:00
33.255699,-1.399000,-1.351100,9412,9,209.96930,77.98170,2014-10-08T15:22:00
33.648899,-1.100000,-1.210800,9412,10,209.96930,77.98170,2014-10-08T15:22:00
34.130501,-0.529000,-0.751300,9412,11,209.96930,77.98170,2014-10-08T15:22:00
34.403400,-0.178000,-0.302500,9412,12,209.96930,77.98170,2014-10-08T15:22:00
34.713600,0.109000,0.489200,9412,13,209.96930,77.98170,2014-10-08T15:22:00
34.779099,0.159000,0.665800,9412,14,209.96930,77.98170,2014-10-08T15:22:00
34.830502,0.201000,0.821400,9412,15,209.96930,77.98170,2014-10-08T15:22:00
34.843498,0.212000,0.786400,9412,16,209.96930,77.98170,2014-10-08T15:22:00
34.850498,0.177000,0.573800,9412,17,209.96930,77.98170,2014-10-08T15:22:00
34.864201,0.211000,0.245900,9412,18,209.96930,77.98170,2014-10-08T15:22:00
34.876999,0.196000,0.006100,9412,19,209.96930,77.98170,2014-10-08T15:22:00
34.910900,0.197000,-0.300300,9412,20,209.96930,77.98170,2014-10-08T15:22:00
34.940601,0.248000,-0.403100,9412,21,209.96930,77.98170,2014-10-08T15:22:00
34.952900,0.275000,-0.376100,9412,22,209.96930,77.98170,2014-10-08T15:22:00
34.955101,0.290000,-0.325900,9412,23,209.96930,77.98170,2014-10-08T15:22:00
34.954601,0.285000,-0.268100,9412,24,209.96930,77.98170,2014-10-08T15:22:00
26.885300,-3.837000,-1.426700,9414,1,213.27480,77.68880,2014-10-09T08:35:59
26.905600,-3.788000,-1.462600,9414,2,213.27480,77.68880,2014-10-09T08:35:59
30.179501,-2.907000,0.166700,9414,3,213.27480,77.68880,2014-10-09T08:35:59
31.109900,-2.390000,0.051300,9414,4,213.27480,77.68880,2014-10-09T08:35:59
31.885700,-1.884000,-0.802600,9414,6,213.27480,77.68880,2014-10-09T08:35:59
32.343800,-1.682000,-1.204300,9414,7,213.27480,77.68880,2014-10-09T08:35:59
32.662701,-1.572000,-1.343500,9414,8,213.27480,77.68880,2014-10-09T08:35:59
33.009102,-1.456000,-1.401100,9414,9,213.27480,77.68880,2014-10-09T08:35:59
33.098999,-1.413000,-1.412500,9414,11,213.27480,77.68880,2014-10-09T08:35:59
33.710800,-0.828000,-1.201300,9414,12,213.27480,77.68880,2014-10-09T08:35:59
34.160000,-0.273000,-0.804300,9414,13,213.27480,77.68880,2014-10-09T08:35:59
34.423302,-0.084000,-0.318500,9414,14,213.27480,77.68880,2014-10-09T08:35:59
34.722500,0.116000,0.514500,9414,15,213.27480,77.68880,2014-10-09T08:35:59
27.117100,-3.842000,-1.466000,9415,1,216.50330,77.30950,2014-10-09T20:40:00
27.146700,-3.831000,-1.467100,9415,2,216.50330,77.30950,2014-10-09T20:40:00
29.604401,-3.199000,-0.141100,9415,3,216.50330,77.30950,2014-10-09T20:40:00
31.191799,-2.290000,-0.207000,9415,4,216.50330,77.30950,2014-10-09T20:40:00
31.792500,-1.942000,-0.780900,9415,5,216.50330,77.30950,2014-10-09T20:40:00
32.342800,-1.627000,-1.243000,9415,6,216.50330,77.30950,2014-10-09T20:40:00
32.628899,-1.588000,-1.330500,9415,7,216.50330,77.30950,2014-10-09T20:40:00
32.911400,-1.515000,-1.402000,9415,8,216.50330,77.30950,2014-10-09T20:40:00
33.135502,-1.429000,-1.412700,9415,9,216.50330,77.30950,2014-10-09T20:40:00
33.716702,-1.041000,-1.202400,9415,10,216.50330,77.30950,2014-10-09T20:40:00
34.143398,-0.483000,-0.790700,9415,11,216.50330,77.30950,2014-10-09T20:40:00
34.421398,-0.150000,-0.278700,9415,12,216.50330,77.30950,2014-10-09T20:40:00
34.707298,0.089000,0.481800,9415,13,216.50330,77.30950,2014-10-09T20:40:00
27.662399,-3.716000,-1.501400,9416,1,219.79649,77.96170,2014-10-10T09:22:00
27.709600,-3.729000,-1.504300,9416,2,219.79649,77.96170,2014-10-10T09:22:00
29.614500,-3.076000,-0.428100,9416,3,219.79649,77.96170,2014-10-10T09:22:00
31.187000,-2.315000,-0.067500,9416,5,219.79649,77.96170,2014-10-10T09:22:00
31.895901,-1.831000,-0.829900,9416,6,219.79649,77.96170,2014-10-10T09:22:00
32.348900,-1.627000,-1.298300,9416,7,219.79649,77.96170,2014-10-10T09:22:00
32.650700,-1.531000,-1.351600,9416,8,219.79649,77.96170,2014-10-10T09:22:00
32.957100,-1.431000,-1.405000,9416,9,219.79649,77.96170,2014-10-10T09:22:00
33.092602,-1.409000,-1.409500,9416,11,219.79649,77.96170,2014-10-10T09:22:00
33.607700,-1.074000,-1.209100,9416,12,219.79649,77.96170,2014-10-10T09:22:00
34.143200,-0.449000,-0.776500,9416,13,219.79649,77.96170,2014-10-10T09:22:00
34.431400,-0.048000,-0.275900,9416,14,219.79649,77.96170,2014-10-10T09:22:00
34.717400,0.143000,0.478600,9416,15,219.79649,77.96170,2014-10-10T09:22:00
34.783001,0.224000,0.647600,9416,16,219.79649,77.96170,2014-10-10T09:22:00
34.834000,0.232000,0.806000,9416,17,219.79649,77.96170,2014-10-10T09:22:00
34.849899,0.258000,0.783800,9416,18,219.79649,77.96170,2014-10-10T09:22:00
34.852501,0.244000,0.552500,9416,19,219.79649,77.96170,2014-10-10T09:22:00
34.866402,0.240000,0.232500,9416,20,219.79649,77.96170,2014-10-10T09:22:00
34.873402,0.230000,-0.008300,9416,21,219.79649,77.96170,2014-10-10T09:22:00
34.911900,0.260000,-0.297300,9416,22,219.79649,77.96170,2014-10-10T09:22:00
34.940899,0.271000,-0.405800,9416,23,219.79649,77.96170,2014-10-10T09:22:00
34.952202,0.269000,-0.274000,9416,24,219.79649,77.96170,2014-10-10T09:22:00
27.076401,-3.807000,-1.419000,9417,1,220.23050,76.98830,2014-10-10T19:09:00
27.291401,-3.756000,-1.470200,9417,2,220.23050,76.98830,2014-10-10T19:09:00
31.188200,-2.293000,-0.170500,9417,5,220.23050,76.98830,2014-10-10T19:09:00
33.255100,-1.365000,-1.418000,9417,11,220.23050,76.98830,2014-10-10T19:09:00
33.700401,-1.026000,-1.221000,9417,12,220.23050,76.98830,2014-10-10T19:09:00
34.178902,-0.483000,-0.776300,9417,13,220.23050,76.98830,2014-10-10T19:09:00
34.431099,-0.181000,-0.249500,9417,14,220.23050,76.98830,2014-10-10T19:09:00
34.708599,0.098000,0.473200,9417,15,220.23050,76.98830,2014-10-10T19:09:00
34.781200,0.162000,0.666900,9417,16,220.23050,76.98830,2014-10-10T19:09:00
34.833900,0.208000,0.811400,9417,17,220.23050,76.98830,2014-10-10T19:09:00
34.845600,0.222000,0.787300,9417,18,220.23050,76.98830,2014-10-10T19:09:00
34.852200,0.238000,0.559900,9417,19,220.23050,76.98830,2014-10-10T19:09:00
34.865200,0.190000,0.222800,9417,20,220.23050,76.98830,2014-10-10T19:09:00
34.873001,0.233000,-0.015400,9417,21,220.23050,76.98830,2014-10-10T19:09:00
34.913799,0.230000,-0.304100,9417,22,220.23050,76.98830,2014-10-10T19:09:00
34.940498,0.278000,-0.406700,9417,23,220.23050,76.98830,2014-10-10T19:09:00
34.952999,0.279000,-0.277100,9417,24,220.23050,76.98830,2014-10-10T19:09:00
27.506201,-3.559000,-1.480600,9418,1,224.36169,76.41220,2014-10-11T04:41:59
27.682800,-3.590000,-1.489400,9418,2,224.36169,76.41220,2014-10-11T04:41:59
30.305901,-2.664000,-0.131000,9418,4,224.36169,76.41220,2014-10-11T04:41:59
31.500200,-2.036000,-0.248700,9418,5,224.36169,76.41220,2014-10-11T04:41:59
31.858999,-1.847000,-0.864000,9418,6,224.36169,76.41220,2014-10-11T04:41:59
32.339401,-1.604000,-1.263300,9418,7,224.36169,76.41220,2014-10-11T04:41:59
32.620701,-1.533000,-1.366100,9418,8,224.36169,76.41220,2014-10-11T04:41:59
32.948002,-1.448000,-1.421900,9418,9,224.36169,76.41220,2014-10-11T04:41:59
33.176998,-1.351000,-1.446800,9418,11,224.36169,76.41220,2014-10-11T04:41:59
33.597000,-1.021000,-1.278800,9418,12,224.36169,76.41220,2014-10-11T04:41:59
34.149502,-0.409000,-0.813000,9418,13,224.36169,76.41220,2014-10-11T04:41:59
34.439499,-0.032000,-0.247400,9418,14,224.36169,76.41220,2014-10-11T04:41:59
34.728600,0.151000,0.461000,9418,15,224.36169,76.41220,2014-10-11T04:41:59
26.436300,-3.945000,-1.435000,9419,1,220.08530,76.01980,2014-10-12T00:48:59
26.542000,-3.921000,-1.421700,9419,2,220.08530,76.01980,2014-10-12T00:48:59
29.316299,-3.268000,-0.223800,9419,3,220.08530,76.01980,2014-10-12T00:48:59
31.036100,-2.408000,0.137000,9419,4,220.08530,76.01980,2014-10-12T00:48:59
31.899700,-1.862000,-0.814300,9419,6,220.08530,76.01980,2014-10-12T00:48:59
32.380199,-1.711000,-1.209300,9419,7,220.08530,76.01980,2014-10-12T00:48:59
32.628502,-1.564000,-1.354100,9419,8,220.08530,76.01980,2014-10-12T00:48:59
32.930199,-1.504000,-1.460700,9419,9,220.08530,76.01980,2014-10-12T00:48:59
33.066700,-1.435000,-1.472700,9419,11,220.08530,76.01980,2014-10-12T00:48:59
33.647900,-1.040000,-1.246900,9419,12,220.08530,76.01980,2014-10-12T00:48:59
34.148701,-0.412000,-0.772500,9419,13,220.08530,76.01980,2014-10-12T00:48:59
34.428501,-0.092000,-0.238400,9419,14,220.08530,76.01980,2014-10-12T00:48:59
34.724201,0.128000,0.490700,9419,15,220.08530,76.01980,2014-10-12T00:48:59
34.780998,0.155000,0.626100,9419,16,220.08530,76.01980,2014-10-12T00:48:59
34.832802,0.225000,0.780800,9419,17,220.08530,76.01980,2014-10-12T00:48:59
34.842201,0.212000,0.770800,9419,18,220.08530,76.01980,2014-10-12T00:48:59
34.846600,0.229000,0.549000,9419,19,220.08530,76.01980,2014-10-12T00:48:59
34.865101,0.264000,0.254600,9419,20,220.08530,76.01980,2014-10-12T00:48:59
34.875401,0.222000,0.013200,9419,21,220.08530,76.01980,2014-10-12T00:48:59
34.912601,0.289000,-0.297300,9419,22,220.08530,76.01980,2014-10-12T00:48:59
34.939999,0.295000,-0.406500,9419,23,220.08530,76.01980,2014-10-12T00:48:59
34.954899,0.313000,-0.290500,9419,24,220.08530,76.01980,2014-10-12T00:48:59
27.226801,-3.758000,-0.686600,9435,1,220.00121,75.00000,2016-09-26T16:38:59
27.399900,-3.703000,-0.787500,9435,2,220.00121,75.00000,2016-09-26T16:38:59
28.785900,-3.512000,-0.550500,9435,3,220.00121,75.00000,2016-09-26T16:38:59
31.210300,-2.287000,-0.111000,9435,4,220.00121,75.00000,2016-09-26T16:38:59
31.891001,-1.835000,-0.836500,9435,5,220.00121,75.00000,2016-09-26T16:38:59
32.309399,-1.683000,-1.276400,9435,6,220.00121,75.00000,2016-09-26T16:38:59
32.637100,-1.607000,-1.388200,9435,7,220.00121,75.00000,2016-09-26T16:38:59
32.958099,-1.509000,-1.452700,9435,8,220.00121,75.00000,2016-09-26T16:38:59
33.101002,-1.468000,-1.469100,9435,9,220.00121,75.00000,2016-09-26T16:38:59
33.665100,-1.075000,-1.229800,9435,10,220.00121,75.00000,2016-09-26T16:38:59
34.160301,-0.442000,-0.682700,9435,11,220.00121,75.00000,2016-09-26T16:38:59
34.408001,-0.127000,-0.272900,9435,12,220.00121,75.00000,2016-09-26T16:38:59
34.681198,0.112000,0.381700,9435,13,220.00121,75.00000,2016-09-26T16:38:59
34.772202,0.169000,0.592900,9435,14,220.00121,75.00000,2016-09-26T16:38:59
34.832199,0.210000,0.769400,9435,15,220.00121,75.00000,2016-09-26T16:38:59
34.828800,0.213000,0.750200,9435,16,220.00121,75.00000,2016-09-26T16:38:59
34.856800,0.197000,0.596300,9435,17,220.00121,75.00000,2016-09-26T16:38:59
34.870300,0.210000,0.272500,9435,18,220.00121,75.00000,2016-09-26T16:38:59
34.882801,0.253000,0.029100,9435,19,220.00121,75.00000,2016-09-26T16:38:59
34.918800,0.261000,-0.294000,9435,20,220.00121,75.00000,2016-09-26T16:38:59
34.944698,0.261000,-0.404400,9435,21,220.00121,75.00000,2016-09-26T16:38:59
34.956100,0.281000,-0.378000,9435,22,220.00121,75.00000,2016-09-26T16:38:59
34.959599,0.278000,-0.325800,9435,23,220.00121,75.00000,2016-09-26T16:38:59
34.959702,0.280000,-0.277900,9435,24,220.00121,75.00000,2016-09-26T16:38:59
27.301201,-3.704000,-1.379100,9436,1,220.01270,75.99930,2016-09-27T01:38:59
27.410601,-3.643000,-1.438900,9436,3,220.01270,75.99930,2016-09-27T01:38:59
29.754601,-3.104000,0.248500,9436,4,220.01270,75.99930,2016-09-27T01:38:59
31.288000,-2.244000,-0.500300,9436,6,220.01270,75.99930,2016-09-27T01:38:59
31.863400,-1.835000,-1.039800,9436,7,220.01270,75.99930,2016-09-27T01:38:59
32.322201,-1.667000,-1.311700,9436,8,220.01270,75.99930,2016-09-27T01:38:59
32.635399,-1.573000,-1.408300,9436,9,220.01270,75.99930,2016-09-27T01:38:59
32.932899,-1.523000,-1.461300,9436,10,220.01270,75.99930,2016-09-27T01:38:59
33.191399,-1.434000,-1.465500,9436,11,220.01270,75.99930,2016-09-27T01:38:59
33.880798,-0.779000,-1.199300,9436,12,220.01270,75.99930,2016-09-27T01:38:59
34.133499,-0.225000,-0.826900,9436,13,220.01270,75.99930,2016-09-27T01:38:59
34.430599,-0.110000,-0.350300,9436,14,220.01270,75.99930,2016-09-27T01:38:59
34.719002,0.105000,0.469200,9436,15,220.01270,75.99930,2016-09-27T01:38:59
34.782501,0.138000,0.654500,9436,16,220.01270,75.99930,2016-09-27T01:38:59
34.836102,0.170000,0.798400,9436,17,220.01270,75.99930,2016-09-27T01:38:59
34.840801,0.208000,0.795200,9436,18,220.01270,75.99930,2016-09-27T01:38:59
34.850899,0.202000,0.566700,9436,19,220.01270,75.99930,2016-09-27T01:38:59
34.869701,0.210000,0.252500,9436,20,220.01270,75.99930,2016-09-27T01:38:59
34.879200,0.270000,0.002200,9436,21,220.01270,75.99930,2016-09-27T01:38:59
34.915199,0.265000,-0.302300,9436,22,220.01270,75.99930,2016-09-27T01:38:59
34.950500,0.245000,-0.379400,9436,23,220.01270,75.99930,2016-09-27T01:38:59
34.956402,0.289000,-0.271200,9436,24,220.01270,75.99930,2016-09-27T01:38:59
28.125999,-3.484000,-1.517200,9437,1,227.50900,76.26170,2016-09-27T16:50:59
28.694901,-3.420000,-1.428600,9437,3,227.50900,76.26170,2016-09-27T16:50:59
30.365200,-2.845000,-0.667200,9437,4,227.50900,76.26170,2016-09-27T16:50:59
31.038099,-2.335000,-0.664600,9437,6,227.50900,76.26170,2016-09-27T16:50:59
31.834999,-1.856000,-0.950400,9437,7,227.50900,76.26170,2016-09-27T16:50:59
32.268902,-1.678000,-1.343900,9437,8,227.50900,76.26170,2016-09-27T16:50:59
32.688999,-1.576000,-1.440800,9437,9,227.50900,76.26170,2016-09-27T16:50:59
33.007198,-1.513000,-1.454400,9437,10,227.50900,76.26170,2016-09-27T16:50:59
33.226002,-1.426000,-1.410800,9437,11,227.50900,76.26170,2016-09-27T16:50:59
33.772099,-0.915000,-1.155300,9437,12,227.50900,76.26170,2016-09-27T16:50:59
34.113098,-0.540000,-0.760800,9437,13,227.50900,76.26170,2016-09-27T16:50:59
34.398102,-0.123000,-0.266700,9437,14,227.50900,76.26170,2016-09-27T16:50:59
34.708199,0.117000,0.365000,9437,15,227.50900,76.26170,2016-09-27T16:50:59
28.495399,-3.447000,-1.535900,9438,1,226.37030,77.15300,2016-09-28T01:33:59
28.504400,-3.443000,-1.539000,9438,2,226.37030,77.15300,2016-09-28T01:33:59
30.881500,-2.552000,-0.901500,9438,3,226.37030,77.15300,2016-09-28T01:33:59
31.280001,-2.202000,-0.868000,9438,4,226.37030,77.15300,2016-09-28T01:33:59
31.902700,-1.841000,-1.223600,9438,5,226.37030,77.15300,2016-09-28T01:33:59
32.611198,-1.560000,-1.428700,9438,7,226.37030,77.15300,2016-09-28T01:33:59
32.906399,-1.520000,-1.473500,9438,8,226.37030,77.15300,2016-09-28T01:33:59
33.094898,-1.480000,-1.466100,9438,9,226.37030,77.15300,2016-09-28T01:33:59
33.595200,-1.067000,-1.220100,9438,10,226.37030,77.15300,2016-09-28T01:33:59
34.117699,-0.504000,-0.765500,9438,11,226.37030,77.15300,2016-09-28T01:33:59
34.407799,-0.167000,-0.261300,9438,12,226.37030,77.15300,2016-09-28T01:33:59
34.704800,0.124000,0.455200,9438,13,226.37030,77.15300,2016-09-28T01:33:59
27.980700,-3.502000,-1.487200,9440,1,220.04620,77.99920,2016-09-29T18:24:00
28.160299,-3.454000,-1.268600,9440,3,220.04620,77.99920,2016-09-29T18:24:00
30.184099,-3.012000,-0.819200,9440,4,220.04620,77.99920,2016-09-29T18:24:00
