,sea_ice_melt_mean,sea_ice_melt_std_dev,sea_ice_melt_trend,meteoric_mean,meteoric_std_dev,meteoric_trend,net_liquid_freshwater_mean,net_liquid_freshwater_std_dev,net_liquid_freshwater_trend
167,1524.4385647766612,394.2249816405408,1680.7080301871165,2739.1614669225946,508.5142937088107,3100.790907900613,4263.600031699256,902.7392753493516,4781.49893808773
168,1536.8050700424792,386.0038146249742,1679.7294736609758,2766.968045101977,483.2354444073641,3100.350506317413,4303.773115144457,869.2392590323384,4780.079979978389
169,1542.2203690522917,381.66744160986633,1678.750917134835,2783.9874631409843,468.99931518936296,3099.9101047342124,4326.207832193276,850.6667567992292,4778.6610218690475
170,1543.135866628906,380.5438119250825,1677.772360608694,2796.5476791771757,454.7790566188933,3099.4697031510123,4339.683545806081,835.3228685439758,4777.242063759706
171,1553.4030247759176,366.8232304460759,1676.7938040825532,2815.798932610976,434.52556313687717,3099.0293015678117,4369.201957386894,801.348793582953,4775.823105650365
172,1546.2073850053082,373.9632774036267,1675.8152475564123,2802.388805419922,442.7225206947491,3098.5888999846115,4348.59619042523,816.6857980983758,4774.404147541024
173,1555.1931295428174,377.3060487227609,1674.8366910302714,2829.9730878386654,471.0875964613147,3098.148498401411,4385.166217381483,848.3936451840757,4772.985189431683
174,1569.108031362244,391.4556578490159,1673.8581345041305,2856.7006048082544,505.74320925804244,3097.708096818211,4425.808636170498,897.1988671070583,4771.566231322341
175,1550.3673508468712,364.2533791920394,1672.8795779779896,2833.132562058967,471.6845207091527,3097.2676952350103,4383.499912905838,835.9378999011922,4770.147273213
176,1561.8016103328534,381.67459825865745,1671.901021451849,2856.956426609277,501.73226472971425,3096.82729365181,4418.75803694213,883.4068629883717,4768.728315103659
177,1582.7059982661913,405.3108230147655,1670.922464925708,2895.155324473441,528.1097036733923,3096.3868920686095,4477.861322739633,933.4205266881579,4767.309356994318
178,1606.24531336787,413.0788227364976,1669.9439083995671,2934.8738547984394,522.6696789137919,3095.9464904854094,4541.1191681663095,935.7485016502895,4765.890398884976
179,1615.5459662221074,408.4785550570485,1668.9653518734262,2951.18234841848,507.64702140647,3095.506088902209,4566.728314640588,916.1255764635184,4764.4714407756355
180,1613.3931098535484,409.96165489365444,1667.9867953472854,2943.67670049857,515.3268534479906,3095.0656873190087,4557.069810352118,925.2885083416451,4763.052482666294
181,1610.984630162421,412.0828582696486,1667.0082388211445,2943.45820667668,515.52419996357,3094.625285735808,4554.442836839101,927.6070582332186,4761.633524556953
182,1611.8538080961496,410.972369609798,1666.0296822950036,2944.2239283075864,514.6373606832808,3094.184884152608,4556.077736403736,925.6097302930789,4760.214566447611
183,1605.5944808943939,419.0531694077469,1665.0511257688627,2941.657665761435,517.146750000099,3093.7444825694074,4547.252146655829,936.199919407846,4758.7956083382705
184,1620.1193577399226,405.43149092515495,1664.0725692427218,2973.3585592492145,497.98635948950823,3093.3040809862073,4593.477916989137,903.4178504146632,4757.376650228929
185,1586.1503192340754,410.64252997865185,1663.094012716581,2908.56069642349,481.88018772341843,3092.8636794030067,4494.711015657565,892.5227177020703,4755.957692119588
186,1586.9971823375545,411.5798254990318,1662.11545619044,2908.9800112242033,482.5156323593918,3092.4232778198066,4495.977193561757,894.0954578584236,4754.538734010246
187,1594.4108503131035,419.5989765310679,1661.1368996642993,2916.6299817888917,491.0468122073996,3091.982876236606,4511.040832101995,910.6457887384674,4753.119775900906
188,1592.615022751071,417.0720264643705,1660.1583431381584,2909.950860363638,482.1456216723795,3091.542474653406,4502.565883114709,899.21764813675,4751.700817791564
189,1559.002187325814,386.52855350245204,1659.1797866120176,2853.160657078153,453.1811956363093,3091.1020730702053,4412.162844403967,839.7097491387614,4750.281859682223
190,1523.254254256596,375.7299166604235,1658.2012300858767,2793.697626838269,465.9699507264312,3090.661671487005,4316.951881094865,841.6998673868547,4748.862901572882
191,1502.4967188595708,385.21737082601237,1657.2226735597358,2758.4118073183113,496.8592411927609,3090.2212699038046,4260.908526177882,882.0766120187733,4747.443943463541
192,1487.7205544115943,395.21881776087423,1656.2441170335949,2732.0990487223335,523.8795582235498,3089.7808683206044,4219.819603133928,919.098375984424,4746.024985354199
193,1479.8013649420445,401.0968795473895,1655.265560507454,2712.9662946499816,536.8880591424054,3089.340466737404,4192.767659592026,937.984938689795,4744.606027244858
194,1485.3366644529935,396.11849214159986,1654.287003981313,2721.4731639804927,531.884788918258,3088.9000651542037,4206.8098284334865,928.0032810598578,4743.187069135517
195,1488.0845281209795,393.09046379003195,1653.3084474551724,2726.8516963299317,529.1595744039328,3088.459663571003,4214.936224450911,922.2500381939647,4741.768111026176
196,1474.5523049306641,401.5746900103703,1652.3298909290315,2709.9034847348503,528.4907975288784,3088.019261987803,4184.455789665514,930.0654875392487,4740.349152916834
197,1498.36923350675,401.16918453093984,1651.3513344028906,2758.1134879692618,549.0010681973143,3087.5788604046024,4256.482721476012,950.1702527282541,4738.930194807493
198,1490.3662189232518,390.9797697125154,1650.3727778767498,2748.569619966778,534.3521499484918,3087.1384588214023,4238.93583889003,925.3319196610073,4737.511236698152
199,1515.7786191720043,436.0924631988951,1649.3942213506089,2794.8608291662017,615.481462234663,3086.6980572382017,4310.639448338206,1051.573925433558,4736.092278588811
200,1515.0357801784633,434.9812441787173,1648.415664824468,2798.1027124527195,619.3913742872884,3086.2576556550016,4313.138492631183,1054.3726184660056,4734.673320479469
201,1534.121221591063,449.1921688114063,1647.437108298327,2834.937075948174,630.2281527841375,3085.817254071801,4369.058297539237,1079.4203215955438,4733.254362370128
202,1557.7884095578172,451.1804098762252,1646.4585517721862,2882.5460067497183,614.5253210421855,3085.376852488601,4440.334416307535,1065.7057309184106,4731.835404260787
203,1597.5882150675882,440.064646420542,1645.4799952460453,2954.7891580001997,572.8731595893389,3084.9364509054003,4552.377373067788,1012.9378060098809,4730.416446151446
204,1630.603210856485,419.02971825390154,1644.5014387199044,3021.4612953712253,508.137440780417,3084.4960493222,4652.064506227711,927.1671590343185,4728.997488042104
205,1654.0422903805993,398.3264411095036,1643.5228821937635,3078.693863603332,453.4316944989564,3084.0556477389996,4732.736153983931,851.75813560846,4727.578529932764
206,1665.0303535073836,386.10244713082955,1642.5443256676228,3105.22248675359,424.49419619534206,3083.6152461557995,4770.252840260973,810.5966433261716,4726.159571823422
207,1676.350174215064,370.10299917512583,1641.565769141482,3134.1929676376453,391.97372998358367,3083.174844572599,4810.54314185271,762.0767291587094,4724.740613714081
208,1693.3779886621599,349.6782876458799,1640.587212615341,3173.8833088966326,362.6962377785333,3082.7344429893988,4867.261297558793,712.3745254244132,4723.321655604739
209,1696.2485035470565,349.2259939651073,1639.6086560892002,3177.7624515887123,363.7633672358259,3082.294041406198,4874.010955135769,712.9893612009332,4721.902697495399
210,1662.4151965492026,342.5452456017038,1638.6300995630593,3125.71483101607,354.564943712739,3081.853639822998,4788.130027565273,697.1101893144428,4720.483739386057
211,1644.3313407733822,307.6223912251623,1637.6515430369184,3101.8614541368047,295.87831264112134,3081.4132382397975,4746.192794910186,603.5007038662836,4719.064781276716
212,1618.8534333071946,274.53514906126406,1636.6729865107775,3066.8029520585205,262.48564363795526,3080.9728366565973,4685.656385365715,537.0207926992193,4717.645823167375
213,1592.7929929758777,254.22122738601774,1635.6944299846366,3027.3446998322165,271.7151655330682,3080.5324350733968,4620.1376928080945,525.936392919086,4716.226865058034
214,1578.814640143919,251.11743451299682,1634.715873458496,3006.050467301808,287.35780094369983,3080.0920334901966,4584.865107445727,538.4752354566966,4714.807906948692
215,1545.4325870806597,260.3062193581367,1633.737316932355,2950.767496128512,340.25772862180077,3079.651631906996,4496.200083209172,600.5639479799374,4713.388948839351
216,1517.262946393088,277.2693895817729,1632.7587604062142,2905.8137980496417,381.92130659599974,3079.211230323796,4423.076744442729,659.1906961777727,4711.96999073001
217,1515.909127805232,277.7705299415926,1631.7802038800733,2902.4080173688603,381.83774498149876,3078.7708287405953,4418.317145174093,659.6082749230914,4710.551032620669
218,1507.3751245921105,286.0562609349073,1630.8016473539324,2894.307826792616,385.5249400258408,3078.330427157395,4401.682951384727,671.5812009607481,4709.132074511327
219,1509.3954465668978,283.9860097624221,1629.8230908277915,2911.3345210791917,387.05053531185223,3077.8900255741946,4420.72996764609,671.0365450742743,4707.713116401986
220,1496.1663023640403,294.36213818368884,1628.8445343016506,2893.1878911970975,382.20523220433483,3077.4496239909945,4389.354193561137,676.5673703880236,4706.294158292645
221,1467.039520665882,294.3016559401406,1627.8659777755097,2847.207919927418,363.3404264907277,3077.009222407794,4314.2474405933,657.6420824308683,4704.875200183304
222,1456.2444583318254,293.6326376066215,1626.8874212493688,2832.068739003698,364.48633123992704,3076.568820824594,4288.313197335523,658.1189688465486,4703.456242073962
223,1380.0664577883774,202.24722343354222,1625.908864723228,2707.6892146985606,263.6325043944177,3076.128419241393,4087.7556724869382,465.8797278279599,4702.037283964621
224,1390.9823154187807,229.39316145085144,1624.930308197087,2727.0748108242215,300.6545308491748,3075.688017658193,4118.057126243002,530.0476923000263,4700.61832585528
225,1387.630938554554,225.76868018980133,1623.9517516709464,2730.508096452305,301.1070390174117,3075.2476160749925,4118.139035006859,526.875719207213,4699.199367745939
226,1400.7239546646524,239.4148204160408,1622.9731951448055,2757.0199867401784,309.6920261390955,3074.8072144917924,4157.743941404831,549.1068465551364,4697.780409636597
227,1399.635069028958,239.9385044729209,1621.9946386186646,2755.2132041978016,312.1357910690905,3074.366812908592,4154.848273226759,552.0742955420114,4696.361451527257
228,1400.7094305448852,239.07161141595753,1621.0160820925237,2751.1751718107153,317.9486965924291,3073.9264113253917,4151.884602355601,557.0203080083866,4694.942493417915
229,1375.9315771289685,252.30853359350147,1620.0375255663828,2693.654317985354,348.08831887011803,3073.486009742191,4069.5858951143223,600.3968524636196,4693.523535308574
230,1365.8314801924562,261.92310625510305,1619.058969040242,2665.9417938831843,361.4434478752694,3073.045608158991,4031.7732740756405,623.3665541303724,4692.104577199232
231,1345.690518133074,280.35737794553586,1618.080412514101,2612.8716421101044,349.231708066692,3072.6052065757904,3958.5621602431784,629.5890860122279,4690.685619089892
232,1336.704612821021,286.64957012837107,1617.10185598796,2588.410302414522,338.65821625675903,3072.1648049925902,3925.114915235543,625.3077863851302,4689.26666098055
233,1367.665393358315,301.49786887232614,1616.1232994618194,2639.0184200453796,398.673552047269,3071.7244034093897,4006.6838134036943,700.1714209195952,4687.847702871209
234,1369.8633291819817,301.93141256019646,1615.1447429356786,2638.0376579525414,398.48446231683187,3071.2840018261895,4007.9009871345233,700.4158748770283,4686.428744761868
235,1432.0891783677253,346.26403626490253,1614.1661864095377,2742.8490938890304,451.8979599285816,3070.843600242989,4174.938272256755,798.1619961934841,4685.009786652527
236,1427.1880458470685,338.6982261827884,1613.1876298833968,2736.494876305542,443.4565487612968,3070.403198659789,4163.68292215261,782.1547749440851,4683.590828543185
237,1449.7029921601863,358.837598063945,1612.2090733572559,2771.214083554804,462.128259455099,3069.9627970765882,4220.9170757149905,820.965857519044,4682.171870433844
238,1440.1754934168441,353.13562879462563,1611.230516831115,2754.80572275813,457.12073755513956,3069.522395493388,4194.981216174974,810.2563663497651,4680.752912324503
239,1445.3908926024799,351.1641928712532,1610.251960304974,2766.9651847812197,447.3558222572599,3069.0819939101875,4212.3560773837,798.520015128513,4679.333954215162
240,1446.1276343444297,350.68557571108266,1609.2734037788332,2772.3067637590298,441.80330280468104,3068.641592326987,4218.43439810346,792.4888785157636,4677.91499610582
241,1465.96452452783,337.50549641447293,1608.2948472526923,2820.3964210409663,407.251421077278,3068.201190743787,4286.3609455687965,744.756917491751,4676.496037996479
242,1493.1955230075982,316.6354754518015,1607.3162907265514,2892.151594436826,392.32056855727484,3067.7607891605867,4385.347117444424,708.9560440090763,4675.077079887138
243,1492.2103980713875,318.2240129230114,1606.3377342004105,2906.7043880575256,376.8298794098805,3067.320387577386,4398.914786128913,695.0538923328919,4673.658121777797
244,1492.3471353041602,318.05093300871323,1605.3591776742699,2909.643965006823,374.57656883006405,3066.8799859941855,4401.991100310983,692.6275018387773,4672.239163668455
245,1488.250209108665,315.9299985277729,1604.380621148129,2920.3359572867525,388.68900682126025,3066.4395844109854,4408.586166395417,704.6190053490332,4670.820205559114
246,1526.7166112655975,335.39346321184695,1603.402064621988,2999.063459307657,431.34493453618427,3065.999182827785,4525.780070573254,766.7383977480313,4669.401247449773
247,1515.722582973275,321.39798832738575,1602.4235080958472,2993.703836181385,424.9928503482168,3065.5587812445847,4509.42641915466,746.3908386756025,4667.982289340432
248,1522.1596877858547,330.26049482024007,1601.4449515697063,3015.9273543548484,446.65423888423356,3065.118379661384,4538.0870421407035,776.9147337044736,4666.56333123109
249,1496.2748831228928,312.4612650857142,1600.4663950435654,2976.704354647541,448.9295305240927,3064.677978078184,4472.979237770434,761.3907956098069,4665.14437312175
250,1480.3289123043835,311.60039058998325,1599.4878385174245,2952.3555651750635,465.2194777869936,3064.2375764949834,4432.684477479447,776.8198683769768,4663.725415012408
251,1481.7990111659726,310.98040124927064,1598.5092819912836,2959.203132621767,458.63721368238714,3063.7971749117833,4441.002143787739,769.6176149316577,4662.306456903067
252,1501.5216335509883,301.24383974779624,1597.530725465143,3002.251290818371,421.1683339868579,3063.3567733285827,4503.772924369359,722.4121737346541,4660.887498793725
253,1518.1167187118833,297.70810394507936,1596.552168939002,3033.0097390062124,417.264360243039,3062.9163717453825,4551.1264577180955,714.9724641881184,4659.468540684385
254,1510.4310792897722,302.0163653083073,1595.5736124128612,3017.201376853958,414.0826476820038,3062.475970162182,4527.63245614373,716.0990129903112,4658.049582575043
255,1514.2918915456964,295.3690993454076,1594.5950558867203,3012.677264524956,419.1290308713762,3062.035568578982,4526.969156070652,714.4981302167838,4656.630624465702
256,1518.9086576595025,289.0733418669794,1593.6164993605794,3009.51394265117,422.0791523621473,3061.5951669957813,4528.422600310672,711.1524942291267,4655.21166635636
257,1514.0511919734054,287.65508672470503,1592.6379428344385,2984.760283416345,401.81688386936713,3061.154765412581,4498.81147538975,689.4719705940722,4653.79270824702
258,1534.1477044100423,320.6611033600823,1591.6593863082976,3015.662617967005,461.8841650014068,3060.7143638293805,4549.810322377048,782.5452683614891,4652.373750137678
259,1536.4783269432658,323.2092055350831,1590.6808297821567,3012.2461025752273,458.6386340630214,3060.2739622461804,4548.724429518493,781.8478395981044,4650.954792028337
260,1554.0608100200277,352.6770855801775,1589.7022732560158,3034.017862655995,489.4316758020656,3059.83356066298,4588.0786726760225,842.1087613822431,4649.535833918995
261,1586.6427167760194,370.6961045189055,1588.723716729875,3083.377671702847,486.64660311866686,3059.3931590797797,4670.020388478866,857.3427076375724,4648.116875809655
262,1610.470716000664,367.71979513422616,1587.745160203734,3118.4822034936587,458.5954404161712,3058.952757496579,4728.9529194943225,826.3152355503973,4646.697917700313
263,1637.0089073317286,359.99535691206705,1586.7666036775931,3155.6459868385805,428.32125383553495,3058.512355913379,4792.6548941703095,788.316610747602,4645.278959590972
264,1621.8893440897707,370.80702124135024,1585.7880471514525,3115.360156145392,474.8097004253883,3058.0719543301784,4737.2495002351625,845.6167216667386,4643.860001481631
265,1607.9205164678713,376.5316201267307,1584.8094906253116,3078.9196764195826,487.4438716797969,3057.6315527469783,4686.840192887454,863.9754918065275,4642.44104337229
266,1589.9420381874354,395.47558173518996,1583.8309340991707,3014.1062176623855,540.5887987201721,3057.1911511637777,4604.048255849821,936.0643804553621,4641.022085262948
267,1604.5433406267023,377.0133760168057,1582.8523775730298,3037.6629175360413,524.6018947554875,3056.7507495805776,4642.206258162743,901.6152707722931,4639.603127153607
268,1604.3905008781528,377.19964078876797,1581.873821046889,3038.5136006272023,523.8990780549622,3056.310347997377,4642.904101505355,901.0987188437301,4638.184169044266
269,1607.2141127554423,377.0698866670148,1580.895264520748,3041.842347819312,524.9502905549086,3055.869946414177,4649.056460574755,902.0201772219234,4636.765210934925
270,1565.7896815322283,341.4193430895758,1579.9167079946071,2966.107841167625,435.5922771909687,3055.4295448309763,4531.897522699854,777.0116202805445,4635.346252825583
271,1565.6077600051633,341.241071132372,1578.9381514684665,2961.0222763135203,430.464723699409,3054.989143247776,4526.630036318684,771.705794831781,4633.927294716243
272,1522.695937174656,284.22418715702975,1577.9595949423256,2884.7659723096945,342.95333145281353,3054.5487416645756,4407.46190948435,627.1775186098432,4632.508336606901
273,1516.8220085442981,275.602217712893,1576.9810384161847,2872.0684662890003,328.8644512751544,3054.1083400813754,4388.890474833299,604.4666689880473,4631.08937849756
274,1508.4568181532684,271.54836950229304,1576.0024818900438,2852.9341818910957,331.3805261220861,3053.667938498175,4361.391000044364,602.9288956243792,4629.670420388218
275,1493.315920089568,266.74816300813524,1575.023925363903,2827.0325164407336,331.11423549219614,3053.2275369149747,4320.348436530301,597.8623985003314,4628.251462278878
276,1514.9258743242326,258.7690078449865,1574.045368837762,2859.950875437613,302.72841882789334,3052.787135331774,4374.8767497618455,561.4974266728798,4626.832504169536
277,1524.7033230216487,255.60630507506536,1573.066812311621,2867.6348579053724,300.0257669077092,3052.346733748574,4392.338180927021,555.6320719827746,4625.413546060195
278,1551.2410215135021,222.9533794365679,1572.0882557854802,2926.3552157383456,231.9115367471674,3051.9063321653734,4477.596237251848,454.8649161837353,4623.994587950853
279,1549.4420368504332,225.87662139530406,1571.1096992593393,2925.314014753192,232.47791572322703,3051.4659305821733,4474.756051603626,458.3545371185311,4622.575629841513
280,1565.423855782463,202.1622556528748,1570.1311427331984,2979.0997656777304,227.9395023485825,3051.0255289989727,4544.523621460194,430.10175800145726,4621.156671732171
281,1558.73796823841,202.05582957072224,1569.1525862070575,2973.954663984036,222.9560410075,3050.5851274157726,4532.692632222446,425.0118705782222,4619.73771362283
282,1592.6985658218007,243.9602389614206,1568.1740296809166,3034.2017401160283,326.77195732266773,3050.144725832572,4626.900305937829,570.7321962840883,4618.318755513488
283,1603.938501766703,260.3726824570359,1567.195473154776,3061.3985051523237,364.9146851255191,3049.704324249372,4665.337006919027,625.287367582555,4616.899797404148
284,1632.104773265564,286.4549735176899,1566.216916628635,3113.8770065452063,384.02636483992205,3049.2639226661713,4745.981779810771,670.481338357612,4615.480839294806
285,1638.4709171466839,293.0091863179829,1565.2383601024942,3131.4774557305122,391.19507761714976,3048.823521082971,4769.948372877196,684.2042639351326,4614.061881185465
286,1634.0209556935654,294.03889023533685,1564.2598035763533,3130.979669640647,391.741770085062,3048.3831194997706,4765.000625334213,685.7806603203989,4612.642923076124
287,1645.246638626844,291.08788177744844,1563.2812470502124,3152.6732109612944,373.3869421161281,3047.9427179165705,4797.919849588138,664.4748238935765,4611.223964966783
288,1658.082383925908,289.41230885569036,1562.3026905240715,3183.619766385665,355.1426296181977,3047.50231633337,4841.702150311573,644.5549384738881,4609.805006857441
289,1678.8940922504073,285.91569507925925,1561.3241339979306,3228.7753608696626,338.02688810314817,3047.0619147501698,4907.66945312007,623.9425831824074,4608.3860487481
290,1704.9494082256294,273.5452010327272,1560.34557747179,3286.874454965895,343.4100946976029,3046.621513166969,4991.823863191525,616.9552957303301,4606.967090638759
291,1731.5310461183842,233.2799327345229,1559.367020945649,3382.6570195682702,352.5514467789183,3046.181111583769,5114.188065686654,585.8313795134412,4605.548132529418
292,1773.5989071527063,201.46299864347995,1558.3884644195082,3482.602603772981,456.89668067269747,3045.7407100005685,5256.201510925687,658.3596793161774,4604.129174420076
293,1776.025689431357,198.6112232995123,1557.4099078933673,3517.8100253683065,447.1654450987005,3045.3003084173683,5293.835714799663,645.7766683982128,4602.710216310736
294,1804.2016277079817,252.74568295683974,1556.4313513672264,3598.1844651585147,568.0494958098144,3044.8599068341678,5402.386092866496,820.7951787666541,4601.291258201394
295,1830.9300530980665,289.86466337491913,1555.4527948410855,3676.9193444085463,637.39848538159,3044.4195052509676,5507.849397506613,927.2631487565092,4599.872300092053
296,1902.0505687957223,411.6165878059444,1554.4742383149446,3830.7506011985283,790.0082890507595,3043.979103667767,5732.801169994251,1201.6248768567038,4598.453341982711
297,1989.5177741793084,515.5397525869125,1553.4956817888037,4000.9815550828393,889.6682192228543,3043.538702084567,5990.4993292621475,1405.2079718097668,4597.034383873371
298,2087.893137230882,533.0225185831044,1552.5171252626628,4182.993646856043,825.6627186833962,3043.0983005013663,6270.886784086924,1358.6852372665007,4595.615425764029
299,2153.771129511151,521.0875512930746,1551.538568736522,4309.803334217772,738.5558216762713,3042.657898918166,6463.574463728923,1259.6433729693458,4594.196467654688
300,2204.6089998723423,502.8793610359703,1550.560012210381,4419.909910465299,648.8553240915011,3042.2174973349656,6624.5189103376415,1151.7346851274715,4592.777509545346
301,2238.746201354676,484.07523661047077,,4506.491659363671,563.445116009699,,6745.237860718347,1047.5203526201697,
302,2236.9941737344175,486.0002891046955,,4530.251692969697,531.4216995825253,,6767.245866704114,1017.4219886872208,
303,2232.164845250328,493.58934746382795,,4513.278517984735,552.7424236407646,,6745.443363235063,1046.3317711045925,
304,2189.9361349330766,544.352397602681,,4430.306446088453,625.259262270859,,6620.24258102153,1169.61165987354,
305,2164.18954580309,579.9499972197113,,4375.981494131847,717.6981800001145,,6540.171039934938,1297.6481772198258,
306,2065.453150802334,631.222697170446,,4192.782460095925,852.970942482477,,6258.2356108982585,1484.1936396529231,
307,,,,,,,,,
308,,,,,,,,,
309,,,,,,,,,
310,,,,,,,,,
311,,,,,,,,,
